gold_speaker	gold_word	whisper_speaker	whisper_word
PKP125	è	[SPEAKER_B]	è
PKP125	vero	[SPEAKER_B]	vero
PKP125	eh	[SPEAKER_B]	o
PKP125	ua	[SPEAKER_B]	è
PKP125	però	[SPEAKER_B]	vero
PKP125	erano	[SPEAKER_B]	la
PKP125	avevano	[SPEAKER_B]	abbiamo
PKP125	cosicchie	[SPEAKER_B]	con
PKP131	xx	[SPEAKER_B]	le
PKP125	mhmh	[SPEAKER_B]	dicchie
PKP125	co~	[SPEAKER_B]	come
PKP125	comunque	[SPEAKER_B]	come
PKP125	oggi	[SPEAKER_B]	oggi
PKP125	a	[SPEAKER_B]	a
PKP125	scuola	[SPEAKER_B]	scuola
PKP125	la	[SPEAKER_A]	che
PKP125	gente	[SPEAKER_A]	meravigli
PKP131	comunque	[SPEAKER_A]	com'è
PKP125	a	[SPEAKER_A]	buon
PKP125	scuola	[SPEAKER_B]	ascora
PKP125	questi	[SPEAKER_B]	questi
PKP125	mi	[SPEAKER_B]	migliori
PKP125	chiedevano	[SPEAKER_B]	sono
PKP125	delle	[SPEAKER_B]	in
PKP125	cose	[SPEAKER_B]	questo
PKP125	facevo	[SPEAKER_B]	come
PKP125	como	[SPEAKER_A]	c'è
PKP125	capito	[SPEAKER_A]	un'altra
PKP131	ua	[SPEAKER_A]	cosa
PKP125	che	[SPEAKER_A]	un'altra
PKP125	xx	[SPEAKER_A]	cosa
PKP131	perché	[SPEAKER_A]	c'è
PKP131	stai	[SPEAKER_A]	un'altra
PKP131	qual	[SPEAKER_A]	cosa
PKP131	è	[SPEAKER_A]	c'è
PKP131	il	[SPEAKER_A]	un'altra
PKP131	range	[SPEAKER_A]	cosa
-	-	[SPEAKER_A]	c'è
-	-	[SPEAKER_A]	un'altra
-	-	[SPEAKER_A]	cosa
-	-	[SPEAKER_A]	c'è
-	-	[SPEAKER_A]	un'altra
-	-	[SPEAKER_A]	cosa
-	-	[SPEAKER_A]	c'è
-	-	[SPEAKER_A]	un'altra
-	-	[SPEAKER_A]	cosa
-	-	[SPEAKER_A]	c'è
-	-	[SPEAKER_A]	un'altra
-	-	[SPEAKER_A]	cosa
-	-	[SPEAKER_A]	c'è
-	-	[SPEAKER_A]	un'altra
-	-	[SPEAKER_A]	cosa
-	-	[SPEAKER_A]	c'è
-	-	[SPEAKER_A]	un'altra
-	-	[SPEAKER_A]	cosa
-	-	[SPEAKER_A]	c'è
-	-	[SPEAKER_A]	un'altra
-	-	[SPEAKER_A]	cosa
-	-	[SPEAKER_A]	c'è
-	-	[SPEAKER_A]	un'altra
-	-	[SPEAKER_A]	cosa
-	-	[SPEAKER_A]	c'è
-	-	[SPEAKER_A]	un'altra
-	-	[SPEAKER_A]	cosa
-	-	[SPEAKER_A]	c'è
-	-	[SPEAKER_A]	un'altra
-	-	[SPEAKER_A]	cosa
-	-	[SPEAKER_B]	c'è
-	-	[SPEAKER_B]	vero
-	-	[SPEAKER_B]	no
-	-	[SPEAKER_A]	e
-	-	[SPEAKER_A]	che
-	-	[SPEAKER_A]	sei
-	-	[SPEAKER_A]	qual'è
-	-	[SPEAKER_A]	il
-	-	[SPEAKER_A]	rengio
PKP131	di	[SPEAKER_A]	di
PKP131	età	[SPEAKER_A]	età
PKP131	a	[SPEAKER_A]	che
PKP131	cui	-	-
PKP131	stai	[SPEAKER_A]	stai
PKP131	insegnando	[SPEAKER_A]	insegnando
PKP125	xx	[SPEAKER_B]	e
PKP125	non	[SPEAKER_B]	la
PKP125	lo	[SPEAKER_B]	cosa
PKP125	sacc	[SPEAKER_B]	è
PKP125	io	[SPEAKER_B]	che
PKP125	faccio	[SPEAKER_B]	non
PKP125	finta	[SPEAKER_B]	è
PKP125	di	[SPEAKER_B]	una
PKP125	mh	[SPEAKER_B]	cosa
